device_id
0124b34e-81b2-4764-9937-d4c1ab9f6f38
02d9899d-5427-446d-a836-fc28359f2321
0810fa70-e088-4900-b160-fc307fc56e70
0ba045ff-ea70-422f-90b1-e4825d1de97d
0c079653-f6cd-48da-9353-a4354b92704f
0dc0c7dc-8019-4d65-a0d1-869b3241191a
0fb33c5b-7858-4d50-a834-26db5c27a592
1509101c-04ce-428e-9559-675a61ad0eac
196ce820-0b99-4ef8-90d7-4f0050c5f5e2
1e912e94-2d18-43e8-ab8d-69a980aaa537
27507389-af80-4978-9144-d5631293543a
340de371-6b25-4522-9d46-683126a2cc17
3c29990a-0ba6-4b16-9420-beeb10eacb10
3d054d15-dcf1-454a-83ed-7f2ec1442081
3ed733ce-443d-47c5-bed7-a9610c832e10
3f69434b-f2f9-4be6-a863-e6d6514e35c2
40400f5c-68fd-4cec-bd13-a965e6eb9585
41065529-a1c2-4a5d-a99a-670811357cd6
4698c3eb-398e-4919-92aa-78d62b216f00
49724e51-4b9c-47f7-99e8-359370a414cb
4bdba7c2-c50e-46cc-bbe3-134a875554d9
54487554-31a6-447a-b367-08079e9d6f4d
56a451c2-7dc8-49fa-8d90-0dce6de31baa
56b6bb28-726e-42ae-bb66-c26442ad3348
5a4a0987-5301-47af-a31e-f89c2538ae76
663f6a1c-7ab1-479b-94f7-823c6604b6c9
67f05655-9ce4-4b07-a245-1fb2ac7bff1a
69fcff60-5293-414a-ab93-1677b5d941c2
6b175714-a07f-4e18-b8d1-cc08a0506ed9
71131d3d-445c-4ee7-b4f8-ea630b7305a2
71de3849-ed3b-4648-aa53-3ca4f3fa467e
74387204-8aad-45fc-8e3c-d784d2db863a
7a1737e8-a9da-420d-9bd7-ee6e9cc32387
7b85b219-12ef-4235-973b-11e8fa6653d2
7c06bc8e-46e0-46b1-aa68-bf56753babe6
7d71e929-5b99-469d-9727-fc69378e3273
7d957dcf-6dbb-4df0-9970-64244d5d9fd1
7ee1f93e-329c-47d8-93f4-d832f369564a
8274ffe5-41d7-41b8-baa4-dea863912757
82e5f81e-f947-4e08-a407-318951bc2de6
869c23ec-a9d0-4b98-9dba-3d74085c587e
8717c36c-c46a-492c-ab93-44c231433fa6
89f31513-7bb0-48f2-84d0-598d79dd869b
8d9881dc-4cf9-4e65-be41-e93af36ce147
8df5ec8f-1fc0-4828-87be-f3a0119a09c7
92736f3c-11da-4ae7-8e06-fd75491953a3
95c5530a-64b6-44da-94a3-446974d87cc1
9825fd44-5d83-4aa6-ab44-adee74c51bdd
98ef5299-1fab-425d-bc6b-3e928c59f36f
9bd6e499-28dd-4429-8449-27c063f1f9b2
a529c161-b524-4eb6-b023-95c5f012468e
a741d286-9b1e-473c-b5f9-6e76a343cba8
a8262131-8f8a-400e-969f-61b7ef165e5f
ae91deef-993c-468b-b461-967f335e1cbb
b1407287-707d-40cb-bdb0-fab4000c4078
b19c281a-5c45-417e-83bf-f3e6c193c455
b7586fc5-6d27-4dcc-aa77-b372380a8fb8
b8be49ca-fc80-4f37-9926-a97b7eec5260
bdaef196-2a61-46f5-a263-a54339b26302
bf1a775e-0f43-49b3-875c-49de6ee2d92a
bfbec857-04d4-4a4e-9227-f9ad8c6fd552
c2c7b645-a8e5-4f1d-965e-e61168c0953b
c9f29cd9-5785-490a-a132-cf712f39ba5d
ca4983fe-583a-4dc4-9f6c-fcd9a64995b0
d8c4036c-8207-479a-b0d9-d2b57a26b6e1
dbec6f55-c14e-4ca9-86f0-f7e13c111315
ddede27f-3a06-4283-b293-ac1ca053e541
df130989-2684-4f5a-93cb-c14d63c03a99
e810fc9b-b082-4741-85d7-23f26a419391
e89f711b-4aff-4a04-9db1-cf0a7039df7e
e8dd8229-fbe9-4615-9a33-a0cb90fd2a31
efaee346-e58a-4715-b6f3-beaeb5ccf1cf
f3bfb1e9-148a-4380-820e-37a486b92786
f44d00d5-44d0-4a02-bf64-076eca3b1d58
f57bbfef-0414-4c73-83aa-c01499fb03da
f9fbe52a-6b27-4ccb-aaed-adf7b47ee536
